SMILES,Formula,formula1,mz,Ref
O=C(O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,C16H5F17O3,C16H5F17O3,566.9894438,EPA_Dashboard
O=C(O)c1ccccc1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H5F17O3,C16H5F17O3,566.9894438,EPA_Dashboard
C=CC1CC(F)(F)C1(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,C13H6F18O4,C13H6F18O4,566.9905866,EPA_Dashboard
FC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1nc2ccccc2[nH]1,C15H5F17N2O2,C15H5F17N2O2,567.0006771,EPA_Dashboard
O=S(=O)(N1CCNCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F17N2O2S,C12H9F17N2O2S1,567.0040483,EPA_Dashboard
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H7F19O2,C14H7F19O2,567.0069856,EPA_Dashboard
CCOC1CC(c2ccco2)C(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)=C(c2ccccc2)O1,C21H17ClF8O5S,C21H17Cl1F8O5S1,567.0284681,EPA_Dashboard
O=S(=O)(N1CCOCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H8F17NO3S,C12H8F17N1O3S1,567.9880639,EPA_Dashboard
O=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cccnc1,C16H8F17NO2,C16H8F17N1O2,568.0210782,EPA_Dashboard
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C10Cl2F20,C10Cl2F20,568.8984898,EPA_Dashboard
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C10F22O2,C10F22O2,568.9474201,EPA_Dashboard
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11HF23,C11H1F23,568.9638191,EPA_Dashboard
O=P(OCC(F)(F)F)(OCC(F)(F)F)OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H10F15O4P,C15H10F15O4P1,569.0004387,EPA_Dashboard
O=C1OC(=O)C2C1CC=CC2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H7F17O3,C16H7F17O3,569.0050938,EPA_Dashboard
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)c2ccc(C)cc2)cc1,C20H18F8O6S2,C20H18F8O6S2,569.0344261,EPA_Dashboard
CCC(C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H11F13N4O4,C16H11F13N4O4,569.0499917,EPA_Dashboard
OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C15H13F19O,C15H13F19O1,569.0590212,EPA_Dashboard
C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],C16H17F15N2O3,C16H17F15N2O3,569.0926857,EPA_Dashboard
O=C(Nc1ccccc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C15H6F17NO3,C15H6F17N1O3,570.0003428,EPA_Dashboard
FC(Oc1ccc(CCl)cc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H6ClF17O,C16H6Cl1F17O1,570.9762922,EPA_Dashboard
O=C(Oc1ccccc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C15H5F17O4,C15H5F17O4,570.9843584,EPA_Dashboard
O=C(Nc1ccccn1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C14H5F17N2O3,C14H5F17N2O3,570.9955918,EPA_Dashboard
CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C24H37F13,C24H37F13,571.261488,EPA_Dashboard
O=C(O)CCCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C27H45F9O2,C27H45F9O2,571.3203047,EPA_Dashboard
O=C(Nc1ncccn1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C13H4F17N3O3,C13H4F17N3O3,571.9908407,EPA_Dashboard
N#CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H4F21N,C13H4F21N1,571.9935617,EPA_Dashboard
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,C13F22,C13F22,572.9575908,EPA_Dashboard
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C13H6F20O2,C13H6F20O2,572.9975638,EPA_Dashboard
CC(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,C16H14F16O4,C16H14F16O4,573.0563804,EPA_Dashboard
CCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C19H23F17,C19H23F17,573.1455505,EPA_Dashboard
CCCCCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C22H31F13O2,C22H31F13O2,573.2043671,EPA_Dashboard
O=S(=O)(Nc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H6F17NO2S,C14H6F17N1O2S1,573.9774992,EPA_Dashboard
COc1ccc(C2CN(C)OC2S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C17H14F13NO4S,C17H14F13N1O4S1,574.0363158,EPA_Dashboard
CCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17H18F17NO,C17H18F17N1O1,574.1044139,EPA_Dashboard
CC1=CC2=S(S1)SC(C)=C2C1(C(C(F)(F)F)C(F)(F)F)SC(=C(C(F)(F)F)C(F)(F)F)S1,C15H8F12S5,C15H8F12S5,574.8965139,EPA_Dashboard
COC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H3F19O5,C11H3F19O5,574.9604294,EPA_Dashboard
O=C1C(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC1C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H6F18O3,C15H6F18O3,574.995672,EPA_Dashboard
CC(=O)C(C(C)=O)C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccco1,C17H13F13O5S,C17H13F13O5S1,575.0203314,EPA_Dashboard
CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H9F21,C14H9F21,575.0296129,EPA_Dashboard
O=C(Nc1ccc(-c2ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1)C(F)(F)C(F)(F)C(F)(F)F,C20H10F14N2O2,C20H10F14N2O2,575.0445926,EPA_Dashboard
O=C(O)C(F)(F)OC(F)(F)C(F)(OC(F)(OC(F)(F)C(F)(F)C(F)(F)Cl)C(F)(F)F)C(F)(F)F,C10HClF18O5,C10H1Cl1F18O5,576.9152288,EPA_Dashboard
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H3F21O2,C12H3F21O2,576.972492,EPA_Dashboard
CC(C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)ON=C(C#N)c1ccccc1,C20H15F13N2O3,C20H15F13N2O3,577.0802292,EPA_Dashboard
O=[N+]([O-])c1ccc(Oc2ccc(C(c3ccc(Oc4ccc([N+](=O)[O-])cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,C27H16F6N2O6,C27H16F6N2O6,577.0839756,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H20F18,C18H20F18,577.1204786,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2cccnc2Cl)c1F,C25H18ClF8N3O2,C25H18Cl1F8N3O2,578.0887003,EPA_Dashboard
O=S(=O)(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H2F18O4S2,C9H2F18O4S2,578.9034285,EPA_Dashboard
CC(OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)(C)C,C15H13F17O4,C15H13F17O4,579.0469586,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,C25H17Cl2F7N2O2,C25H17Cl2F7N2O2,579.0482507,EPA_Dashboard
C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],C17H21F13N2O3S,C17H21F13N2O3S1,579.0992504,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2ccc(F)cc2F)c1F,C26H18F10N2O2,C26H18F10N2O2,579.11358,EPA_Dashboard
CC(=O)Nc1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C17H8F17NO2,C17H8F17N1O2,580.0210782,EPA_Dashboard
O=S(=O)(N1CCCCCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H12F17NO2S,C14H12F17N1O2S1,580.0244494,EPA_Dashboard
CCCCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C20H26F15NO,C20H26F15N1O1,580.1702078,EPA_Dashboard
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C10H2F20O3S,C10H2F20O3S1,580.9332493,EPA_Dashboard
O=S(=O)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H2F20O3S,C10H2F20O3S1,580.9332493,EPA_Dashboard
COC(=O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,C17H7F17O3,C17H7F17O3,581.0050938,EPA_Dashboard
O=Cc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C18H11F17O2,C18H11F17O2,581.0414793,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(F)cc2Cl)c1F,C25H16ClF9N2O2,C25H16Cl1F9N2O2,581.0683794,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2F)c1F,C25H16ClF9N2O2,C25H16Cl1F9N2O2,581.0683794,EPA_Dashboard
O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(N1CCOCC1)N1CCOCC1,C16H20F13N2O4P,C16H20F13N2O4P1,581.0880306,EPA_Dashboard
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)CCC4(C)C3CCC12C,C31H45F7O2,C31H45F7O2,581.3234982,EPA_Dashboard
O=C(C(C(=O)C(F)(F)C(F)(F)C(F)(F)F)=P(c1ccccc1)(c1ccccc1)c1ccccc1)N1CCCCC1,C29H25F7NO2P,C29H25F7N1O2P1,582.1438332,EPA_Dashboard
O=C(Nc1ccc([N+](=O)[O-])cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H5F17N2O3,C15H5F17N2O3,582.9955918,EPA_Dashboard
NC(=O)CCNCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F17N2O3S,C12H9F17N2O3S1,582.9989629,EPA_Dashboard
O=C(O)c1ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C17H9F17O3,C17H9F17O3,583.0207439,EPA_Dashboard
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,C14H14F17O3P,C14H14F17O3P1,583.0336307,EPA_Dashboard
OCc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C18H13F17O2,C18H13F17O2,583.0571294,EPA_Dashboard
OC(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H14F18O3,C15H14F18O3,583.0582723,EPA_Dashboard
O=C(CCCCCc1nc2cc3ccccc3cc2[nH]1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C23H17F13N2O,C23H17F13N2O1,583.10605,EPA_Dashboard
FC(F)(F)C(F)(c1nnnc(C(F)(C(F)(F)F)C(F)(F)F)c1C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C12F21N3,C12F21N3,583.9684096,EPA_Dashboard
FC(F)(F)C(F)(c1nc(C(F)(C(F)(F)F)C(F)(F)F)nc(C(F)(C(F)(F)F)C(F)(F)F)n1)C(F)(F)F,C12F21N3,C12F21N3,583.9684096,EPA_Dashboard
CCC(C)NCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H14F19NO,C15H14F19N1O1,584.0699202,EPA_Dashboard
O=C(Cl)c1ccccc1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H4ClF17O2,C16H4Cl1F17O2,584.9555568,EPA_Dashboard
O=C(Cl)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C16H4ClF17O2,C16H4Cl1F17O2,584.9555568,EPA_Dashboard
Fc1c(F)c(F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F,C14F22,C14F22,584.9575908,EPA_Dashboard
O=P(O)(O)CCC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)P(=O)(O)O,C11H11F15O6P2,C11H11F15O6P2,584.9718546,EPA_Dashboard
O=S(=O)(CC(Sc1ccccc1)c1ccco1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H11F13O3S2,C18H11F13O3S2,584.9869231,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,C13H3F21N2,C13H3F21N2,584.9888107,EPA_Dashboard
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cnc[nH]1,C13H3F21N2,C13H3F21N2,584.9888107,EPA_Dashboard
O=C(OCc1ccccc1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C16H7F17O4,C16H7F17O4,585.0000084,EPA_Dashboard
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,C16H10F16O3S,C16H10F16O3S1,585.0022367,EPA_Dashboard
CCCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C19H22F16O2,C19H22F16O2,585.1291515,EPA_Dashboard
CCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C20H23F17,C20H23F17,585.1455505,EPA_Dashboard
CCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C25H39F13,C25H39F13,585.2771381,EPA_Dashboard
O=C=Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C16H4F19NO,C16H4F19N1O1,585.9916699,EPA_Dashboard
CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C20H25F17,C20H25F17,587.1612005,EPA_Dashboard
CC1(c2ccc(O)cc2)CCc2cc(O)ccc2C1CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F,C31H41F5O3S,C31H41F5O3S1,587.2623773,EPA_Dashboard
CCN(CCCl)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9ClF17NO2S,C12H9Cl1F17N1O2S1,587.9698269,EPA_Dashboard
[N-]=[N+]=NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H4F21N3,C12H4F21N3,587.9997097,EPA_Dashboard
O=C(Nc1ccc2c(c1)Cc1cccc(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1-2)C(F)(F)C(F)(F)C(F)(F)F,C21H9F14NO3,C21H9F14N1O3,588.0286082,EPA_Dashboard
OC1(OOC2(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C12H2F20O4,C12H2F20O4,588.9560929,EPA_Dashboard
O=C(O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C16H5F19O2,C16H5F19O2,588.9913356,EPA_Dashboard
O=C1C(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCC1C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H8F18O3,C16H8F18O3,589.0113221,EPA_Dashboard
CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H11F21,C15H11F21,589.045263,EPA_Dashboard
O=C(Nc1ccc(Cc2ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1)C(F)(F)C(F)(F)C(F)(F)F,C21H12F14N2O2,C21H12F14N2O2,589.0602427,EPA_Dashboard
OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C19H23F17O,C19H23F17O1,589.1404651,EPA_Dashboard
NS(=O)(=O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C14H6F17NO3S,C14H6F17N1O3S1,589.9724138,EPA_Dashboard
O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cc([N+](=O)[O-])cc2c1-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=O,C19H6F9N3O9,C19H6F9N3O9,589.9887528,EPA_Dashboard
N#Cc1ccc(OC(=O)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,C21H8F15NO2,C21H8F15N1O2,590.0242718,EPA_Dashboard
O=C(O)C=CC(=O)NCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H10F17NO4,C15H10F17N1O4,590.0265575,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])c1,C25H17ClF7N3O4,C25H17Cl1F7N3O4,590.0723012,EPA_Dashboard
C[N+](C)(CCCC(=O)[O-])CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17H18F17NO2,C17H18F17N1O2,590.0993286,EPA_Dashboard
CC(=O)C(C(C)=O)C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cccs1,C17H13F13O4S2,C17H13F13O4S2,590.9974878,EPA_Dashboard
CCOC(=O)c1ccc(C(c2ccc(C(=O)OCC)c(C(=O)OCC)c2)(C(F)(F)F)C(F)(F)F)cc1C(=O)OCC,C27H26F6O8,C27H26F6O8,591.1459071,EPA_Dashboard
C=CC(=O)OCCNCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C14H11F16NO4S,C14H11F16N1O4S1,592.0080504,EPA_Dashboard
O=C(Oc1ccc(-c2ccc(O)cc2)cc1)C(F)(C(F)(F)F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,C20H9F14NO4,C20H9F14N1O4,592.0235228,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(F)cc2[N+](=O)[O-])c1F,C25H16F9N3O4,C25H16F9N3O4,592.09243,EPA_Dashboard
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,C10HCl5F14O2,C10H1Cl5F14O2,592.8122828,EPA_Dashboard
O=S(=O)(Cl)c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,C14H4ClF17O2S,C14H4Cl1F17O2S1,592.9276278,EPA_Dashboard
O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccccc1C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,C18H10F16O4,C18H10F16O4,593.0250803,EPA_Dashboard
CC(NC(=O)C(C)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,C17H19F13N2O4S,C17H19F13N2O4S1,593.0785149,EPA_Dashboard
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C23H33F15,C23H33F15,593.2269944,EPA_Dashboard
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,C12F23N,C12F23N1,593.9590681,EPA_Dashboard
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C12H2F22O2,C12H2F22O2,594.9630701,EPA_Dashboard
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H3F23,C13H3F23,594.9794692,EPA_Dashboard
O=P(c1ccccc1)(c1ccccc1)c1ccccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C24H14F13OP,C24H14F13O1P1,595.0501886,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2ccc(Cl)cc2F)c1F,C26H18ClF9N2O2,C26H18Cl1F9N2O2,595.0840295,EPA_Dashboard
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2ccc(F)cc2Cl)c1F,C26H18ClF9N2O2,C26H18Cl1F9N2O2,595.0840295,EPA_Dashboard
CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H19F19,C18H19F19,595.1110568,EPA_Dashboard
O=C(NCO)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C17H8F17NO3,C17H8F17N1O3,596.0159929,EPA_Dashboard
CCCN(CC1CO1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H12F17NO3S,C14H12F17N1O3S1,596.019364,EPA_Dashboard
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C11F22O3,C11F22O3,596.9423347,EPA_Dashboard
O=C(C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C11F22O3,C11F22O3,596.9423347,EPA_Dashboard
